# rlawt per-frame CSV, CLOCK_MONOTONIC ns / microseconds
# mkcur_cumulative is the per-window makeCurrent counter — diff rows for per-frame
frame,t_post_swap_ns,swap_us,gap_us,finish_us,xsync_us,gpu_us,mkcur_cumulative
5492,233682744088926,27541,10160,0,0,0,0
5493,233682781823388,27160,10573,0,0,0,0
5494,233682821369926,28673,10873,0,0,0,0
5495,233682859376388,26908,11098,0,0,0,0
5496,233682901050157,28678,12995,0,0,0,0
5497,233682939862772,28091,10721,0,0,0,0
5498,233682984809849,28427,16519,0,0,0,0
5499,233683028678772,28712,15157,0,0,0,0
5500,233683065878157,27275,9924,0,0,0,0
5501,233683104909003,29112,9918,0,0,0,0
5502,233683141940618,27592,9439,0,0,0,0
5503,233683184897542,31702,11254,0,0,0,0
5504,233683225384388,27720,12766,0,0,0,0
5505,233683265760618,28344,12031,0,0,0,0
5506,233683308904388,28593,14550,0,0,0,0
5507,233683348134157,27617,11612,0,0,0,0
5508,233683389254849,30924,10196,0,0,0,0
5509,233683427088388,27031,10801,0,0,0,0
5510,233683466611465,27076,12446,0,0,0,0
5511,233683507353311,27854,12887,0,0,0,0
5512,233683545957234,28129,10474,0,0,0,0
5513,233683586287157,28319,12010,0,0,0,0
5514,233683626214234,29162,10764,0,0,0,0
5515,233683670952926,28609,16129,0,0,0,0
5516,233683710694157,27203,12537,0,0,0,0
5517,233683749148618,27696,10758,0,0,0,0
5518,233683786026234,26624,10253,0,0,0,0
5519,233683832955388,32067,14862,0,0,0,0
5520,233683875011465,29384,12671,0,0,0,0
5521,233683915311772,27690,12610,0,0,0,0
5522,233683951629234,25041,11275,0,0,0,0
5523,233683989382157,28022,9730,0,0,0,0
5524,233684027456311,26924,11150,0,0,0,0
5525,233684069991772,30207,12327,0,0,0,0
5526,233684109081619,28054,11035,0,0,0,0
5527,233684148165619,28060,11023,0,0,0,0
5528,233684186628388,26912,11550,0,0,0,0
5529,233684231890849,29750,15511,0,0,0,0
5530,233684272162465,29259,11012,0,0,0,0
5531,233684312900619,30003,10734,0,0,0,0
5532,233684353349234,27550,12898,0,0,0,0
5533,233684391109619,27885,9874,0,0,0,0
5534,233684435562772,33003,11449,0,0,0,0
5535,233684477409311,29202,12643,0,0,0,0
5536,233684517039465,29946,9683,0,0,0,0
5537,233684556147388,27903,11204,0,0,0,0
5538,233684591792080,26756,8888,0,0,0,0
5539,233684627285926,26674,8819,0,0,0,0
5540,233684664860003,27172,10401,0,0,0,0
5541,233684706657311,28818,12979,0,0,0,0
5542,233684743779080,25936,11185,0,0,0,0
5543,233684784507772,30314,10414,0,0,0,0
5544,233684823437619,28959,9970,0,0,0,0
5545,233684862342772,28639,10265,0,0,0,0
5546,233684898517926,25908,10266,0,0,0,0
5547,233684936097619,27896,9683,0,0,0,0
5548,233684974142234,27881,10163,0,0,0,0
5549,233685013423388,29909,9372,0,0,0,0
5550,233685050219772,26728,10068,0,0,0,0
5551,233685087038234,28265,8553,0,0,0,0
5552,233685125214542,27818,10357,0,0,0,0
5553,233685164119157,27821,11083,0,0,0,0
5554,233685202267157,27788,10359,0,0,0,0
5555,233685240657619,27716,10673,0,0,0,0
5556,233685281016080,28076,12282,0,0,0,0
5557,233685321370157,28937,11416,0,0,0,0
5558,233685361160311,28538,11251,0,0,0,0
5559,233685399863696,28092,10610,0,0,0,0
5560,233685439990542,27476,12649,0,0,0,0
5561,233685483634542,28776,14867,0,0,0,0
5562,233685526060388,30761,11664,0,0,0,0
5563,233685569537234,28144,15332,0,0,0,0
5564,233685609951465,29627,10786,0,0,0,0
5565,233685659719696,35383,14384,0,0,0,0
5566,233685702974772,30136,13118,0,0,0,0
5567,233685745349003,28499,13874,0,0,0,0
5568,233685785174465,28462,11363,0,0,0,0
5569,233685826787388,29391,12221,0,0,0,0
5570,233685866782157,28854,11140,0,0,0,0
5571,233685912130157,32043,13304,0,0,0,0
5572,233685951686157,28450,11105,0,0,0,0
5573,233685994508311,32191,10631,0,0,0,0
5574,233686041823080,32217,15097,0,0,0,0
5575,233686089642542,30214,17604,0,0,0,0
5576,233686131008696,31326,10039,0,0,0,0
5577,233686178223465,34412,12802,0,0,0,0
5578,233686218193926,27813,12157,0,0,0,0
5579,233686257828926,28588,11046,0,0,0,0
5580,233686295233926,28017,9387,0,0,0,0
5581,233686334812080,28565,11012,0,0,0,0
5582,233686375454772,29820,10822,0,0,0,0
5583,233686415994234,28194,12345,0,0,0,0
5584,233686455652080,27879,11778,0,0,0,0
5585,233686493611157,26747,11211,0,0,0,0
5586,233686534205926,27970,12624,0,0,0,0
5587,233686575280080,29849,11224,0,0,0,0
5588,233686618265542,30923,12062,0,0,0,0
5589,233686661755388,34127,9361,0,0,0,0
5590,233686700857926,28137,10965,0,0,0,0
5591,233686741901003,30213,10829,0,0,0,0
5592,233686786561849,28263,16397,0,0,0,0
5593,233686826034465,28260,11211,0,0,0,0
5594,233686867137003,30028,11074,0,0,0,0
5595,233686905867773,27579,11151,0,0,0,0
5596,233686945682157,28864,10950,0,0,0,0
5597,233686986896619,30122,11092,0,0,0,0
5598,233687027919388,29112,11911,0,0,0,0
5599,233687066507080,27563,11024,0,0,0,0
5600,233687109335773,30857,11971,0,0,0,0
5601,233687149705003,27943,12425,0,0,0,0
5602,233687194627388,31413,13508,0,0,0,0
5603,233687233117003,26159,12330,0,0,0,0
5604,233687275111696,29820,12173,0,0,0,0
5605,233687317093619,29278,12703,0,0,0,0
5606,233687356264080,28165,11005,0,0,0,0
5607,233687395472003,28196,11011,0,0,0,0
5608,233687434321542,27368,11481,0,0,0,0
5609,233687474650465,28683,11645,0,0,0,0
5610,233687517986465,30418,12917,0,0,0,0
5611,233687556342157,27564,10791,0,0,0,0
5612,233687598334234,29872,12120,0,0,0,0
5613,233687635665849,26270,11060,0,0,0,0
5614,233687673499696,27907,9926,0,0,0,0
5615,233687713105542,26832,12773,0,0,0,0
5616,233687756655465,31632,11917,0,0,0,0
5617,233687801130234,30036,14438,0,0,0,0
5618,233687838378234,27370,9877,0,0,0,0
5619,233687876317542,28193,9745,0,0,0,0
5620,233687914634542,27787,10529,0,0,0,0
5621,233687953338157,27482,11220,0,0,0,0
5622,233687994083388,27971,12773,0,0,0,0
5623,233688036297234,29240,12974,0,0,0,0
5624,233688075689619,28183,11209,0,0,0,0
5625,233688113925619,26475,11760,0,0,0,0
5626,233688150370157,26298,10146,0,0,0,0
5627,233688190580003,30847,9362,0,0,0,0
5628,233688232320388,30073,11666,0,0,0,0
5629,233688273504003,28312,12871,0,0,0,0
5630,233688316145619,29067,13574,0,0,0,0
5631,233688355986773,29362,10478,0,0,0,0
5632,233688399654542,31940,11727,0,0,0,0
5633,233688446474234,33511,13307,0,0,0,0
5634,233688487600080,28325,12800,0,0,0,0
5635,233688526665850,28783,10282,0,0,0,0
5636,233688567699773,30979,10054,0,0,0,0
5637,233688608225234,29167,11357,0,0,0,0
5638,233688648389003,30057,10106,0,0,0,0
5639,233688686429619,26291,11748,0,0,0,0
5640,233688728339773,30147,11763,0,0,0,0
5641,233688766542234,28129,10073,0,0,0,0
5642,233688811264003,28270,16451,0,0,0,0
5643,233688849299080,27919,10116,0,0,0,0
5644,233688892934850,30047,13588,0,0,0,0
5645,233688932349926,27350,12064,0,0,0,0
5646,233688970812003,29264,9197,0,0,0,0
5647,233689009782157,28595,10375,0,0,0,0
5648,233689051015388,28941,12291,0,0,0,0
5649,233689090623696,29283,10325,0,0,0,0
5650,233689132080388,29446,12010,0,0,0,0
5651,233689171973234,28784,11108,0,0,0,0
5652,233689215182542,31770,11439,0,0,0,0
5653,233689256161234,27872,13106,0,0,0,0
5654,233689292921850,27055,9705,0,0,0,0
5655,233689330912080,26544,11445,0,0,0,0
5656,233689369487696,29390,9184,0,0,0,0
5657,233689409679157,29366,10824,0,0,0,0
5658,233689450503388,27499,13325,0,0,0,0
5659,233689490653850,28561,11589,0,0,0,0
5660,233689531374542,29861,10858,0,0,0,0
5661,233689573129927,31002,10752,0,0,0,0
5662,233689615009311,28243,13636,0,0,0,0
5663,233689656113619,30204,10900,0,0,0,0
5664,233689695242465,28605,10523,0,0,0,0
5665,233689733575773,28295,10037,0,0,0,0
5666,233689773827388,28525,11726,0,0,0,0
5667,233689813985927,28893,11265,0,0,0,0
5668,233689852931157,27892,11053,0,0,0,0
5669,233689893732619,29035,11765,0,0,0,0
5670,233689934573850,29410,11431,0,0,0,0
5671,233689974713311,27672,12467,0,0,0,0
5672,233690013922465,27969,11240,0,0,0,0
5673,233690053320696,29024,10373,0,0,0,0
5674,233690092201850,27968,10912,0,0,0,0
5675,233690131421927,30469,8750,0,0,0,0
5676,233690171112927,27324,12367,0,0,0,0
5677,233690208780696,26899,10768,0,0,0,0
5678,233690250400388,30752,10866,0,0,0,0
5679,233690290296080,28974,10920,0,0,0,0
5680,233690326785234,26023,10465,0,0,0,0
5681,233690368237234,30631,10821,0,0,0,0
5682,233690406492927,28117,10137,0,0,0,0
5683,233690444762773,27233,11036,0,0,0,0
5684,233690485030234,27977,12290,0,0,0,0
5685,233690522556311,26404,11121,0,0,0,0
5686,233690560152311,27528,10067,0,0,0,0
5687,233690597153850,27062,9939,0,0,0,0
5688,233690635555465,27576,10825,0,0,0,0
5689,233690675120927,27193,12371,0,0,0,0
5690,233690720453004,27529,17802,0,0,0,0
5691,233690758765311,26461,11850,0,0,0,0
5692,233690799088696,28772,11550,0,0,0,0
5693,233690840976696,28505,13382,0,0,0,0
5694,233690883574157,28176,14421,0,0,0,0
5695,233690923127696,28089,11464,0,0,0,0
5696,233690960352388,26781,10443,0,0,0,0
5697,233690998844080,27866,10625,0,0,0,0
5698,233691036298157,26878,10576,0,0,0,0
5699,233691077656311,28161,13196,0,0,0,0
5700,233691117684927,29379,10649,0,0,0,0
5701,233691159444311,29774,11984,0,0,0,0
5702,233691201524619,28353,13727,0,0,0,0
5703,233691240561850,28097,10939,0,0,0,0
5704,233691282201850,29755,11884,0,0,0,0
5705,233691326655773,31143,13310,0,0,0,0
5706,233691368953850,30088,12209,0,0,0,0
5707,233691409042542,28019,12069,0,0,0,0
5708,233691449316311,28268,12005,0,0,0,0
5709,233691491566157,30203,12046,0,0,0,0
5710,233691532416927,27718,13132,0,0,0,0
5711,233691573349542,30424,10508,0,0,0,0
5712,233691615477311,28488,13639,0,0,0,0
5713,233691656116388,29309,11330,0,0,0,0
5714,233691695308388,27692,11499,0,0,0,0
5715,233691732611773,26661,10642,0,0,0,0
5716,233691772139773,29427,10100,0,0,0,0
5717,233691809433619,28329,8964,0,0,0,0
5718,233691846772081,27224,10113,0,0,0,0
5719,233691890244388,30013,13459,0,0,0,0
5720,233691931494465,31215,10035,0,0,0,0
5721,233691973753850,28454,13805,0,0,0,0
5722,233692018545004,31413,13378,0,0,0,0
5723,233692061282234,28682,14055,0,0,0,0
5724,233692105656311,35269,9104,0,0,0,0
5725,233692144998157,28942,10399,0,0,0,0
5726,233692183441927,28953,9490,0,0,0,0
5727,233692220273311,26166,10664,0,0,0,0
5728,233692257700081,27799,9627,0,0,0,0
5729,233692291466773,24962,8804,0,0,0,0
5730,233692325624388,27022,7135,0,0,0,0
5731,233692366404388,29808,10972,0,0,0,0
5732,233692414048311,31022,16621,0,0,0,0
5733,233692456385850,31261,11076,0,0,0,0
5734,233692499806157,32136,11283,0,0,0,0
5735,233692545870850,31786,14278,0,0,0,0
5736,233692590193619,33544,10778,0,0,0,0
5737,233692640500696,34025,16281,0,0,0,0
5738,233692683138465,29436,13200,0,0,0,0
5739,233692719108388,26373,9596,0,0,0,0
5740,233692755638773,26310,10219,0,0,0,0
5741,233692793853542,29063,9151,0,0,0,0
5742,233692831205004,27026,10324,0,0,0,0
5743,233692866358234,26709,8443,0,0,0,0
5744,233692902949234,27026,9564,0,0,0,0
5745,233692940673311,27954,9769,0,0,0,0
5746,233692981303465,29226,11404,0,0,0,0
5747,233693020558158,28789,10465,0,0,0,0
5748,233693059293234,29125,9609,0,0,0,0
5749,233693100956004,28218,13444,0,0,0,0
5750,233693145990234,29262,15772,0,0,0,0
5751,233693192189542,29247,16951,0,0,0,0
5752,233693233311696,27751,13370,0,0,0,0
5753,233693273169234,26796,13060,0,0,0,0
5754,233693310157542,25510,11477,0,0,0,0
5755,233693348488081,26425,11904,0,0,0,0
5756,233693393669927,30756,14425,0,0,0,0
5757,233693433078465,27507,11900,0,0,0,0
5758,233693474081927,30025,10977,0,0,0,0
5759,233693511271158,27696,9492,0,0,0,0
5760,233693548825234,29741,7812,0,0,0,0
5761,233693589384619,29936,10622,0,0,0,0
5762,233693629056004,30938,8732,0,0,0,0
5763,233693671896619,28503,14337,0,0,0,0
5764,233693712777619,27604,13276,0,0,0,0
5765,233693751995158,26740,12477,0,0,0,0
5766,233693791798465,29912,9890,0,0,0,0
5767,233693833551388,30070,11682,0,0,0,0
5768,233693874293850,28782,11960,0,0,0,0
5769,233693915133619,28686,12153,0,0,0,0
5770,233693953657311,28351,10172,0,0,0,0
5771,233693991735388,27260,10817,0,0,0,0
5772,233694031359158,29817,9806,0,0,0,0
5773,233694072934850,27836,13738,0,0,0,0
5774,233694115665850,28746,13984,0,0,0,0
5775,233694153456004,27228,10561,0,0,0,0
5776,233694190863158,27927,9479,0,0,0,0
5777,233694225119696,24976,9280,0,0,0,0
5778,233694267725542,31939,10666,0,0,0,0
5779,233694306794542,27056,12012,0,0,0,0
5780,233694349896696,29276,13825,0,0,0,0
5781,233694392433235,28216,14320,0,0,0,0
5782,233694431764081,28446,10884,0,0,0,0
5783,233694474856927,30453,12639,0,0,0,0
5784,233694515593311,28373,12363,0,0,0,0
5785,233694556349311,29995,10760,0,0,0,0
5786,233694593635696,27090,10196,0,0,0,0
5787,233694632230850,27768,10826,0,0,0,0
5788,233694668066465,27797,8037,0,0,0,0
5789,233694706629927,27749,10813,0,0,0,0
5790,233694747945004,28929,12385,0,0,0,0
5791,233694786319465,27623,10750,0,0,0,0
5792,233694826021311,28886,10815,0,0,0,0
5793,233694868701004,31533,11146,0,0,0,0
5794,233694910308696,26987,14620,0,0,0,0
5795,233694948974850,28253,10412,0,0,0,0
5796,233694990261311,27973,13312,0,0,0,0
5797,233695031842850,30239,11343,0,0,0,0
5798,233695069628311,27116,10669,0,0,0,0
5799,233695107942542,28109,10204,0,0,0,0
5800,233695148378542,28055,12380,0,0,0,0
5801,233695188593619,28507,11707,0,0,0,0
5802,233695228757004,28961,11202,0,0,0,0
5803,233695267066542,27211,11098,0,0,0,0
5804,233695311513004,29238,15208,0,0,0,0
5805,233695350300927,28198,10589,0,0,0,0
5806,233695390080619,28943,10836,0,0,0,0
5807,233695428335696,27452,10802,0,0,0,0
5808,233695467256619,28630,10290,0,0,0,0
5809,233695512562773,27265,18040,0,0,0,0
5810,233695553784696,29218,12003,0,0,0,0
5811,233695594041927,26911,13345,0,0,0,0
5812,233695632953004,28701,10209,0,0,0,0
5813,233695670504081,26641,10909,0,0,0,0
5814,233695709255696,29264,9487,0,0,0,0
5815,233695753471773,27956,16260,0,0,0,0
5816,233695792536696,29336,9728,0,0,0,0
5817,233695831689850,29644,9508,0,0,0,0
5818,233695869361619,26275,11396,0,0,0,0
5819,233695908518773,28058,11098,0,0,0,0
5820,233695947797619,28205,11073,0,0,0,0
5821,233695986585927,27423,11364,0,0,0,0
5822,233696028991388,28677,13728,0,0,0,0
5823,233696066456927,27181,10284,0,0,0,0
5824,233696107024004,26709,13857,0,0,0,0
5825,233696151152081,31844,12283,0,0,0,0
5826,233696190750850,27627,11971,0,0,0,0
5827,233696231437927,29623,11063,0,0,0,0
5828,233696272104388,29916,10750,0,0,0,0
5829,233696310419696,27615,10700,0,0,0,0
5830,233696349167158,28150,10597,0,0,0,0
5831,233696394644388,33088,12388,0,0,0,0
5832,233696437700696,27341,15715,0,0,0,0
5833,233696476861619,28686,10474,0,0,0,0
5834,233696515613312,27251,11499,0,0,0,0
5835,233696556645927,29806,11226,0,0,0,0
5836,233696594837850,26918,11273,0,0,0,0
5837,233696632830465,27028,10964,0,0,0,0
5838,233696674187388,28182,13174,0,0,0,0
5839,233696714848081,28748,11911,0,0,0,0
5840,233696756639081,29063,12727,0,0,0,0
5841,233696794696696,27627,10430,0,0,0,0
5842,233696832556081,26623,11236,0,0,0,0
5843,233696871504927,27241,11707,0,0,0,0
5844,233696911292389,29538,10249,0,0,0,0
5845,233696950759465,29009,10457,0,0,0,0
5846,233696993619081,27923,14936,0,0,0,0
5847,233697033474542,28817,11039,0,0,0,0
5848,233697075102773,29702,11926,0,0,0,0
5849,233697115292312,29022,11166,0,0,0,0
5850,233697156143465,29646,11204,0,0,0,0
5851,233697198971158,28764,14063,0,0,0,0
5852,233697238294158,28121,11201,0,0,0,0
5853,233697281954465,30663,12996,0,0,0,0
5854,233697323207465,29308,11944,0,0,0,0
5855,233697364820619,30493,11119,0,0,0,0
5856,233697402880619,28093,9966,0,0,0,0
5857,233697441881004,28119,10880,0,0,0,0
5858,233697480444389,27709,10854,0,0,0,0
5859,233697518290158,26866,10979,0,0,0,0
5860,233697559849619,29892,11666,0,0,0,0
5861,233697598475389,27906,10719,0,0,0,0
5862,233697639976312,28447,13053,0,0,0,0
5863,233697682141850,30017,12148,0,0,0,0
5864,233697724709004,31099,11467,0,0,0,0
5865,233697762823081,28336,9777,0,0,0,0
5866,233697805817619,32407,10586,0,0,0,0
5867,233697843597235,28007,9771,0,0,0,0
5868,233697883222158,28811,10813,0,0,0,0
5869,233697922500389,27624,11653,0,0,0,0
5870,233697964589619,30685,11404,0,0,0,0
5871,233698004320081,29277,10453,0,0,0,0
5872,233698045778850,30592,10865,0,0,0,0
5873,233698083168389,26590,10799,0,0,0,0
5874,233698124166466,28406,12592,0,0,0,0
5875,233698170873927,33340,13366,0,0,0,0
5876,233698208743158,28478,9390,0,0,0,0
5877,233698248606466,28856,11006,0,0,0,0
5878,233698284929542,26228,10094,0,0,0,0
5879,233698324924389,30071,9923,0,0,0,0
5880,233698366071158,31054,10092,0,0,0,0
5881,233698407851466,30668,11112,0,0,0,0
5882,233698454928927,34145,12931,0,0,0,0
5883,233698498089542,30539,12620,0,0,0,0
5884,233698535575773,27001,10484,0,0,0,0
5885,233698572789312,28104,9108,0,0,0,0
5886,233698610628389,28102,9736,0,0,0,0
5887,233698650671696,31104,8938,0,0,0,0
5888,233698693362542,27043,15647,0,0,0,0
5889,233698733663773,29288,11012,0,0,0,0
5890,233698773937850,27910,12363,0,0,0,0
5891,233698813336081,29865,9532,0,0,0,0
5892,233698851414158,27686,10391,0,0,0,0
5893,233698890520927,28156,10950,0,0,0,0
5894,233698926197927,26201,9475,0,0,0,0
5895,233698965058466,26981,11879,0,0,0,0
5896,233698999382773,25352,8971,0,0,0,0
5897,233699037456389,28630,9444,0,0,0,0
5898,233699077594235,26891,13246,0,0,0,0
5899,233699116835696,27908,11332,0,0,0,0
5900,233699156118773,28288,10994,0,0,0,0
5901,233699198940927,31381,11440,0,0,0,0
5902,233699240079773,31069,10069,0,0,0,0
5903,233699278479466,29248,9151,0,0,0,0
5904,233699319634158,27460,13694,0,0,0,0
5905,233699358025542,28586,9804,0,0,0,0
5906,233699400450543,30674,11750,0,0,0,0
5907,233699442496389,29720,12325,0,0,0,0
5908,233699486068696,32177,11395,0,0,0,0
5909,233699527688927,28722,12897,0,0,0,0
5910,233699569331081,28530,13111,0,0,0,0
5911,233699607384312,28809,9244,0,0,0,0
5912,233699643678466,26638,9655,0,0,0,0
5913,233699682157619,27857,10622,0,0,0,0
5914,233699719879389,26934,10787,0,0,0,0
5915,233699760512081,28702,11930,0,0,0,0
5916,233699798497850,27186,10799,0,0,0,0
5917,233699836311389,27969,9843,0,0,0,0
5918,233699876219389,27262,12645,0,0,0,0
5919,233699915515389,29293,10002,0,0,0,0
5920,233699957773619,30196,12061,0,0,0,0
5921,233699999516927,28306,13437,0,0,0,0
5922,233700038720927,27898,11306,0,0,0,0
5923,233700076357543,27476,10160,0,0,0,0
5924,233700114384389,27464,10562,0,0,0,0
5925,233700154091773,28331,11375,0,0,0,0
5926,233700192075389,28853,9129,0,0,0,0
5927,233700230490543,28067,10348,0,0,0,0
5928,233700269896619,27820,11585,0,0,0,0
5929,233700311284927,26495,14892,0,0,0,0
5930,233700349768312,27436,11047,0,0,0,0
5931,233700388689619,27372,11548,0,0,0,0
5932,233700427484696,27712,11082,0,0,0,0
5933,233700466779696,27792,11502,0,0,0,0
5934,233700506429312,28024,11624,0,0,0,0
5935,233700544100696,26833,10838,0,0,0,0
5936,233700581726543,27510,10115,0,0,0,0
5937,233700621355081,27841,11786,0,0,0,0
5938,233700662520927,30071,11094,0,0,0,0
5939,233700701415158,28243,10650,0,0,0,0
5940,233700740496696,28973,10107,0,0,0,0
5941,233700778311081,27104,10710,0,0,0,0
5942,233700816878850,28553,10014,0,0,0,0
5943,233700858691081,29716,12095,0,0,0,0
5944,233700897328081,27743,10893,0,0,0,0
5945,233700938847696,30732,10787,0,0,0,0
5946,233700979239773,29628,10764,0,0,0,0
5947,233701018425620,29985,9201,0,0,0,0
5948,233701058940389,30409,10105,0,0,0,0
5949,233701098186850,28197,11048,0,0,0,0
5950,233701139476620,31829,9460,0,0,0,0
5951,233701181834850,33103,9255,0,0,0,0
5952,233701224423158,32320,10267,0,0,0,0
5953,233701264040696,27759,11857,0,0,0,0
5954,233701305808004,30615,11152,0,0,0,0
5955,233701343544004,27085,10650,0,0,0,0
5956,233701382808389,28959,10305,0,0,0,0
5957,233701419180696,26591,9780,0,0,0,0
5958,233701456922466,27399,10342,0,0,0,0
5959,233701498860081,28975,12962,0,0,0,0
5960,233701535952927,27903,9189,0,0,0,0
5961,233701575168927,28008,11207,0,0,0,0
5962,233701611840696,26626,10045,0,0,0,0
5963,233701648949927,28115,8994,0,0,0,0
5964,233701686293850,28113,9230,0,0,0,0
5965,233701723010773,26936,9780,0,0,0,0
5966,233701758583696,26992,8580,0,0,0,0
5967,233701798277543,28019,11674,0,0,0,0
5968,233701838243081,30718,9246,0,0,0,0
5969,233701880161850,31585,10333,0,0,0,0
5970,233701919207158,27973,11072,0,0,0,0
5971,233701956308927,26613,10488,0,0,0,0
5972,233701996691466,29103,11278,0,0,0,0
5973,233702035958543,29156,10111,0,0,0,0
5974,233702077079773,29372,11748,0,0,0,0
5975,233702115221620,27481,10660,0,0,0,0
5976,233702158198235,29138,13837,0,0,0,0
5977,233702202178466,29048,14931,0,0,0,0
5978,233702244704389,30825,11700,0,0,0,0
5979,233702283028389,26859,11464,0,0,0,0
5980,233702326116389,30550,12537,0,0,0,0
5981,233702365695697,28657,10921,0,0,0,0
5982,233702405829543,28762,11371,0,0,0,0
5983,233702445246235,28335,11081,0,0,0,0
5984,233702488724081,29208,14269,0,0,0,0
5985,233702529037004,28955,11357,0,0,0,0
5986,233702569148620,29259,10851,0,0,0,0
5987,233702607321004,28469,9702,0,0,0,0
5988,233702644106850,27172,9613,0,0,0,0
5989,233702685861543,28557,13197,0,0,0,0
5990,233702722977312,27822,9293,0,0,0,0
5991,233702759598543,27734,8887,0,0,0,0
5992,233702799068081,29832,9637,0,0,0,0
